categories,neuron_1,neuron_2,neuron_3,neuron_4,neuron_5,neuron_6,neuron_7,neuron_8,neuron_9,neuron_10,neuron_11,neuron_12,neuron_13,neuron_14,neuron_15,neuron_16,neuron_17,neuron_18,neuron_19,neuron_20,neuron_21,neuron_22,neuron_23,neuron_24,neuron_25,neuron_26,neuron_27,neuron_28,neuron_29,neuron_30,neuron_31,neuron_32,neuron_33,neuron_34,neuron_35,neuron_36,neuron_37,neuron_38,neuron_39,neuron_40,neuron_41,neuron_42,neuron_43,neuron_44,neuron_45,neuron_46,neuron_47,neuron_48,neuron_49,neuron_50,neuron_51,neuron_52,neuron_53,neuron_54,neuron_55,neuron_56,neuron_57,neuron_58,neuron_59,neuron_60,neuron_61,neuron_62,neuron_63,neuron_64
['American_films'],0.47662443,0.0,0.40096813,0.28556237,0.52619874,0.0,0.2922176,0.24235997,0.0,0.23270378,0.5055689,0.37809032,0.12311019,0.0,0.0,0.0,0.3588672,0.0,0.3224035,0.0,0.0,0.37191948,0.33050013,0.0,0.14220612,0.62985134,0.23495996,0.11814515,0.0,0.0,0.28321296,0.28097108,0.0,0.0,0.43194383,0.3114772,0.0,0.0,0.16638304,0.0,0.4259793,0.17333457,0.4387556,0.0,0.0,0.0,0.43560913,0.30122867,0.4508327,0.30764502,0.37208217,0.0,0.37783054,0.5497837,0.67761314,0.5011632,0.0,0.25541347,0.0,0.76585275,0.14585224,0.10331026,0.2816452,0.27172372
['Films_set_in_the_1970s'],0.0,0.42836288,0.2979552,0.0,0.0,0.7035517,0.0,0.0,0.7460682,0.0,0.0,0.0,0.4800251,0.8417388,0.4905688,0.903095,0.0,0.72733593,0.0,1.1496226,0.27399594,0.0,0.0,0.59326464,0.2182917,0.0,0.0,0.0,0.31618282,0.53734726,0.0,0.0,0.040882286,0.23342192,0.15741228,0.0,0.9660846,0.287406,1.0616814,0.6599916,0.0,0.0,0.0,0.5663626,0.7064526,1.1467015,0.0,0.007112416,0.0,0.0,0.0,0.92395914,0.0,0.0,0.0,0.0,0.6590377,0.0,0.91234744,0.0,1.0575734,0.5997796,0.5303856,0.0
"['1978_films', 'French_films_by_genre', 'French_films', '1978_drama_films', 'French_drama_films']",0.38971266,0.0,0.67150146,0.17119174,0.3443158,0.14457287,0.025180114,0.0,0.0,0.0,0.27741957,0.07645915,0.0,0.045012347,0.0,0.1857853,0.0,0.13449165,0.29052427,0.20491005,0.0,0.0,0.0,0.11704253,0.039824158,0.47975615,0.32455415,0.0,0.13738677,0.0,0.0,0.0,0.0,0.0,0.20613845,0.0,0.016907852,0.0,0.41128278,0.0,0.012117452,0.29247028,0.47386003,0.013288838,0.18712747,0.0,0.055702154,0.1108225,0.11904255,0.41459337,0.0,0.34770197,0.035227276,0.5688791,0.50514305,0.0,0.103185356,0.0,0.0,0.5785984,0.69968283,0.32228303,0.5111662,0.0
"['German_films', 'Animated_films_about_animals', 'Belgian_comedy_films', 'Animated_films_about_lions']",0.27987123,0.27203357,0.84879804,0.0,0.07395236,0.46194988,0.0,0.0,0.27393973,0.0,0.098170444,0.0,0.0047087213,0.3872533,0.22560023,0.63680613,0.0,0.54314387,0.2552192,0.72032684,0.16529155,0.0,0.0,0.43257457,0.0,0.27422467,0.27730432,0.0,0.46601442,0.25826153,0.0,0.0,0.0,0.27834922,0.08164722,0.0,0.44658756,0.0,0.6504301,0.17284055,0.0,0.38039637,0.3888554,0.35917324,0.57103443,0.27984998,0.0,0.0,0.0,0.34619492,0.0,0.82635325,0.0,0.46474627,0.31767067,0.0,0.42362988,0.0,0.20336437,0.3252586,1.2744609,0.5456436,0.7419037,0.0
"['Films_based_on_short_fiction', ""National_Lampoon's_Vacation_(film_series)""]",0.0,0.45841706,0.2641278,0.0,0.0,0.7500244,0.0,0.0,0.7254911,0.0,0.0,0.0,0.31910798,0.8265854,0.4785259,0.84923536,0.0,0.8966768,0.0,0.8689523,0.32111683,0.0,0.0,0.38767502,0.0,0.0,0.0,0.0,0.4835718,0.5887508,0.0,0.0,0.1505648,0.33199668,0.0011368918,0.0,1.001621,0.14270233,0.70608187,0.6046503,0.0,0.0,0.0,0.72120124,0.7570547,1.2388045,0.0,0.0,0.0,0.0,0.0,1.0161139,0.0,0.0,0.0,0.0,0.7189378,0.0,0.7043336,0.0,0.94871664,0.63663954,0.51705426,0.0
"['2000s_buddy_films', 'American_screwball_comedy_films', 'Films_about_dysfunctional_families', '2000s_comedy_films', 'Films_with_screenplays_by_Will_Ferrell', 'Columbia_Pictures_films', 'English-language_films', 'Films_about_marriage', 'Works_about_remarriage', 'American_buddy_films', 'Films_about_brothers']",0.0,0.39242828,0.26278847,0.0,0.0,0.65704495,0.0,0.0,0.68182147,0.0,0.0,0.0,0.45676684,0.7861386,0.49469692,0.83789295,0.0,0.7340584,0.0,1.1010478,0.24397457,0.0,0.0,0.6034005,0.19828406,0.0,0.0,0.0,0.29971528,0.5380763,0.0,0.0,0.07782328,0.23286015,0.1365274,0.0,0.91461545,0.27949765,1.0384647,0.6810255,0.0,0.0,0.0,0.584008,0.66448003,1.1472112,0.0,0.042563234,0.0,0.0,0.0,0.89654344,0.0,0.0,0.0,0.0,0.6440827,0.0,0.92847145,0.0,1.0188457,0.5857373,0.50728613,0.0
"['1981_films', '1981_comedy_films', '1980s_musical_comedy_films', 'American_parody_films', 'Inquisition_in_fiction', '1980s_English-language_films', 'Films_with_screenplays_by_Mel_Brooks', 'Films_set_in_the_18th_century', 'Works_set_in_the_1st_century', 'American_musical_comedy_films', 'Portrayals_of_Jesus_in_film', 'Films_set_in_the_15th_century', 'American_films_by_studio']",0.0,0.93633205,1.5128671,0.8402884,0.0,1.7536259,0.0,0.0,1.5814335,0.0,0.0,0.0,0.65327626,1.2488354,1.1571642,2.325702,0.0,1.8344487,0.0,1.1020733,0.82120687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93635213,1.2951928,0.0,0.0,0.052581176,0.2990717,0.0,0.0,1.8667772,0.0,1.0155977,1.1908901,0.0,0.0,0.0,0.988319,2.1319401,1.9818712,0.0,0.0,0.0,0.0,0.0,2.3092096,0.0,0.0,0.0,0.0,1.4732721,0.0,0.4993734,0.0,1.9981596,1.9168599,1.5102755,0.0
['French_films'],0.003841836,0.38019368,0.24202146,0.0,0.0,0.6841964,0.0,0.032803237,0.7540176,0.0,0.0,0.0,0.6256435,0.87933254,0.5098958,0.92725843,0.0,0.79668885,0.0,1.0581248,0.23745991,0.0,0.0,0.53178364,0.27244368,0.0,0.0,0.0,0.31497294,0.634184,0.0,0.0,0.11248763,0.22904077,0.1960437,0.0,1.0724593,0.40729663,1.160695,0.85457736,0.0,0.0,0.0,0.66159004,0.88776255,1.3346577,0.0,0.05545236,0.0,0.0,0.0,1.037492,0.0,0.0,0.0,0.0,0.7430397,0.0,0.8645472,0.0,1.0621523,0.6406344,0.5020673,0.0
"['American_films', 'Films_shot_in_Pennsylvania']",0.0,0.6559524,1.147195,0.54198337,0.0,1.3396518,0.0,0.0,1.3510461,0.0,0.0,0.0,0.6914251,1.0143268,0.98689926,1.9307263,0.0,1.6256078,0.0,1.0041759,0.5773288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93768215,1.2434127,0.0,0.0,0.09428909,0.3755237,0.0,0.0,1.7371985,0.0,1.1347492,1.1544412,0.0,0.0,0.0,0.9168464,1.8444923,1.7861164,0.0,0.0,0.0,0.0,0.0,2.0810049,0.0,0.0,0.0,0.0,1.4375811,0.0,0.51299125,0.0,1.7749928,1.6742166,1.2371885,0.0
['Films_by_Australian_directors'],0.66251016,0.0,0.3956648,0.27059007,0.6607722,0.0,0.35116956,0.37594363,0.0,0.22028713,0.7353528,0.42150742,0.20884238,0.0,0.0,0.0,0.51665086,0.0,0.4803932,0.14215904,0.0,0.4714714,0.44740784,0.065320805,0.2036663,0.79002357,0.27668586,0.06402415,0.0,0.0,0.34538957,0.304619,0.0,0.0,0.6014184,0.3946812,0.0,0.0,0.3219836,0.0,0.4712999,0.15819317,0.5472985,0.0,0.0,0.0,0.47855982,0.4302564,0.58665854,0.48221117,0.48843646,0.0,0.38045788,0.7910272,0.8870915,0.6166859,0.0,0.3054049,0.028316783,1.0468769,0.3383632,0.056404945,0.34018964,0.35006174
['1999_directorial_debut_films'],0.5282081,0.0,0.49223658,0.22276223,0.5769167,0.0,0.16509916,0.17894469,0.0,0.053335678,0.57844824,0.1836913,0.12311868,0.0,0.0,0.15759382,0.17270268,0.0,0.46256012,0.3725364,0.0,0.18897238,0.15525937,0.21146753,0.13112088,0.6852,0.3298639,0.0,0.0,0.0,0.13389556,0.16205466,0.0,0.0,0.49753574,0.20046073,0.0,0.0,0.40389755,0.0,0.26223692,0.2818193,0.5895483,0.0,0.0,0.0,0.21885553,0.31310198,0.3463051,0.48636377,0.19487399,0.11083256,0.15036045,0.8079049,0.72684914,0.21773535,0.0,0.11638799,0.09241175,0.9163334,0.73068225,0.1082463,0.42323634,0.12471335
"['Metro-Goldwyn-Mayer_films', 'Films_set_in_Buckinghamshire', 'Robberies_in_the_United_Kingdom', 'Crime_films_based_on_actual_events']",0.4188902,0.017058518,0.6551955,0.108834594,0.36680984,0.104521126,0.0,0.0,0.0,0.0,0.3998366,0.0,0.086410604,0.005407177,0.01653184,0.39501083,0.0,0.1263283,0.42676523,0.6372429,0.0,0.0,0.0,0.389583,0.06894901,0.5185772,0.33466583,0.0,0.14821614,0.020830892,0.0,0.0,0.0,0.062138688,0.34497118,0.0,0.105684474,0.0,0.54738945,0.0,0.0,0.3751815,0.5496504,0.060694065,0.19587928,0.0,0.0,0.1732837,0.09765736,0.4975772,0.0,0.4451066,0.0,0.7167933,0.5743256,0.0,0.100070424,0.0,0.19471183,0.6818234,1.0603495,0.2645447,0.58920705,0.0
"['Fictional_people_by_ethnic_group', 'New_Zealand_drama_films']",0.62511563,0.0,0.26075056,0.355693,0.5760739,0.0,0.5380621,0.5209769,0.0,0.49275285,0.7109573,0.66996753,0.28322,0.0,0.0,0.0,0.85397315,0.0,0.33682984,0.0,0.0,0.6664644,0.65794116,0.0,0.2121259,0.68267065,0.12488556,0.28000993,0.0,0.0,0.5745375,0.43611497,0.0,0.0,0.56978214,0.5928238,0.0,0.0,0.018405106,0.0,0.6587958,0.0,0.37980932,0.0,0.0,0.0,0.8432441,0.4818886,0.7378491,0.20261861,0.7209196,0.0,0.63614583,0.47541258,0.8986017,1.1386834,0.0,0.5740491,0.0,0.91721815,0.0,0.028285861,0.23328465,0.54178673
"['American_romantic_comedy_films', 'Films_shot_in_Greece', 'Greek_films', 'Films_scored_by_David_Newman', 'Films_shot_at_Ciudad_de_la_Luz', 'Film_scores_by_composer', '2009_films']",0.0020230785,0.09137469,0.03469596,0.0,0.0,0.036388185,0.0,0.12575656,0.07231018,0.0,0.21142672,0.0,0.1323923,0.0,0.16330737,0.21558028,0.0,0.024403248,0.21557929,0.8713621,0.11876864,0.0,0.0,0.6180685,0.117131084,0.029065274,0.11830671,0.0,0.0,0.11403708,0.0,0.0,0.0,0.028391855,0.18040489,0.0,0.0,0.0,0.6187525,0.117899776,0.0,0.0,0.0,0.08257525,0.0,0.11738156,0.0,0.21166955,0.0,0.3329355,0.0,0.12715396,0.0,0.11771298,0.15936416,0.0,0.031106295,0.0,0.757734,0.0,0.58622026,0.07287477,0.3723503,0.0
['20th_Century_Fox_films'],0.5857076,0.0,0.48912722,0.27788603,0.60651314,0.0,0.27096587,0.2920247,0.0,0.16225336,0.624934,0.37710568,0.13148284,0.0,0.0,0.0,0.3774081,0.0,0.4334466,0.12687959,0.0,0.36097294,0.31940973,0.028292583,0.1363298,0.7405615,0.2955936,0.038699288,0.0,0.0,0.29766354,0.24777378,0.0,0.0,0.5084989,0.28126478,0.0,0.0,0.3198191,0.0,0.37926126,0.17720881,0.55082,0.0,0.0,0.0,0.37555462,0.36741966,0.49727207,0.48528036,0.3793791,0.0,0.33211967,0.7497212,0.79148465,0.49119905,0.0,0.22856167,0.0,0.948132,0.3980836,0.1174327,0.39878124,0.26573908
"['Films_with_screenplays_by_Tommy_Swerdlow', 'American_adventure_films', 'Films_set_in_1977', 'Works_by_American_people', 'Films_set_in_Miami']",0.3173341,0.16355455,0.69049376,0.025338512,0.19122069,0.26698866,0.0,0.0,0.16113447,0.0,0.24995725,0.0,0.0803714,0.19468468,0.1236138,0.51267886,0.0,0.3393463,0.32760766,0.71279395,0.0952038,0.0,0.0,0.44582203,0.043433707,0.3545371,0.27836022,0.0,0.31412396,0.14862078,0.0,0.0,0.0,0.18680643,0.2181828,0.0,0.29977125,0.0,0.58091235,0.0950326,0.0,0.37601277,0.43283218,0.22729315,0.3719263,0.080229506,0.0,0.04516427,0.0,0.38812202,0.0,0.6238149,0.0,0.54722196,0.40637782,0.0,0.25557467,0.0,0.22038613,0.45131612,1.1467733,0.3708048,0.62466615,0.0
"['Mormon_cinema', '2002_films']",0.44965488,0.0,0.47037378,0.1958376,0.46248686,0.0,0.14815642,0.09391609,0.0,0.06893798,0.4420451,0.13218182,0.08272449,0.0,0.0,0.08609922,0.06694708,0.0,0.351552,0.1774659,0.0,0.14696921,0.12079074,0.11698356,0.13206628,0.5708035,0.28939006,0.0,0.0006941445,0.0,0.09034763,0.13286474,0.0,0.0,0.3757517,0.14124835,0.0,0.0,0.32761884,0.0,0.22266006,0.28982294,0.48374462,0.0,0.024051923,0.0,0.1869439,0.20928761,0.26255772,0.37679547,0.10867656,0.12942083,0.16558598,0.5982015,0.58955294,0.12008643,0.0,0.05859749,0.0,0.69370323,0.51977074,0.14329052,0.35603473,0.106179886
"['Central_Intelligence_Agency_in_fiction', 'American_political_thriller_films']",0.5534723,0.0,0.3220119,0.29946497,0.60937184,0.0,0.37652338,0.34632483,0.0,0.27470726,0.6397584,0.44022188,0.20596166,0.0,0.0,0.0,0.52966046,0.0,0.37905434,0.0,0.0,0.48956367,0.4518221,0.0,0.17642045,0.70911485,0.21086203,0.13398288,0.0,0.0,0.36055854,0.34232432,0.0,0.0,0.54493207,0.4266892,0.0,0.0,0.16827308,0.0,0.5199403,0.1334916,0.45919475,0.0,0.0,0.0,0.54777706,0.38392526,0.5591067,0.31688094,0.50987965,0.0,0.43235144,0.62315536,0.7838295,0.6690752,0.0,0.35531667,0.0,0.9129199,0.11840634,0.0333364,0.2502581,0.36799803
"['1990s_crime_thriller_films', 'Films_by_country', 'Rail_transport_films']",0.7327656,0.0,0.13616857,0.25607428,0.8504006,0.0,0.47833484,0.5359898,0.0,0.29506,1.0199525,0.4062716,0.3879738,0.0,0.0,0.0,0.6531699,0.0,0.6788471,0.4384085,0.0,0.7013319,0.63318944,0.2784271,0.3909372,0.9870706,0.33254778,0.025778405,0.0,0.0,0.38430184,0.48416927,0.0,0.0,0.9182407,0.6089484,0.0,0.0,0.3622895,0.0,0.71860975,0.29010364,0.6115097,0.0,0.0,0.0,0.4559016,0.606213,0.76309454,0.51063883,0.690036,0.0,0.4532968,1.0067062,1.0737131,0.6821945,0.0,0.5676687,0.22588964,1.317069,0.41575542,0.0,0.19391471,0.4893176
"['1986_action_films', 'Films_set_in_the_United_States', 'Films_produced_by_Martha_De_Laurentiis', 'Films_set_in_Chicago', 'American_films_by_genre']",0.0,0.64084,0.7133829,0.0,0.0,0.90112,0.0,0.0,0.837946,0.0,0.0,0.0,0.3573266,0.9356313,0.5999129,1.1260027,0.0,0.98872226,0.0,1.1793886,0.35152975,0.0,0.0,0.5033901,0.0,0.0,0.0,0.0,0.60431385,0.6218006,0.0,0.0,0.0,0.35834974,0.0,0.0,1.0874159,0.0,0.93713266,0.6462661,0.0,0.0,0.0,0.7806663,0.94517606,1.162611,0.0,0.0,0.0,0.0,0.0,1.2499024,0.0,0.0,0.0,0.0,0.84228104,0.0,0.7559955,0.0,1.4170096,0.82974815,0.80194414,0.0
['2011_horror_films'],0.5416468,0.0,0.48280418,0.20584297,0.57457554,0.0,0.167753,0.18842673,0.0,0.05828709,0.58889997,0.1768507,0.12252102,0.0,0.0,0.13973281,0.15122902,0.0,0.4791401,0.38308775,0.0,0.21120496,0.1622387,0.22820958,0.15950899,0.69577664,0.3414789,0.0,0.0,0.0,0.1369888,0.16553031,0.0,0.0,0.50459474,0.18458414,0.0,0.0,0.42056018,0.0,0.26759988,0.3009912,0.5876226,0.0,0.0,0.0,0.18665265,0.31747365,0.36119232,0.52274525,0.19344749,0.091602474,0.16041985,0.80668944,0.72954214,0.19600827,0.0,0.11574899,0.086600885,0.902509,0.6997571,0.09547487,0.40647015,0.13237916
['1974_comedy_films'],0.6947484,0.0,0.3272682,0.16662015,0.7374846,0.0,0.41235167,0.543341,0.0,0.24253024,0.99290764,0.49365094,0.35044143,0.0,0.0,0.06924725,0.5191094,0.0,0.8250423,0.8083491,0.0,0.61421156,0.53372586,0.44416577,0.41272515,1.0481268,0.48736212,0.0,0.0,0.0,0.39068824,0.46252185,0.0,0.0,0.9639574,0.42257336,0.0,0.0,0.5453947,0.0,0.60399306,0.271817,0.6712207,0.0,0.0,0.0,0.26350376,0.6347742,0.8081627,0.6661323,0.5782082,0.0,0.31898272,1.2753339,1.2298619,0.615147,0.0,0.4860436,0.550798,1.4409503,0.8532165,0.0,0.49219757,0.33279723
"['Films_set_in_France_by_city', 'Pathé_films']",0.6431779,0.07152119,0.69501555,0.0,0.33768603,0.0,0.0,0.26906255,0.0,0.0,0.9446218,0.0,0.34421548,0.0,0.0,0.5140621,0.0,0.0,0.9156938,1.5647067,0.0637698,0.0,0.0,1.0889882,0.32970107,0.7235053,0.5824892,0.0,0.0,0.037904147,0.0,0.0,0.0,0.0040527936,0.64314634,0.0,0.0,0.0,1.1950843,0.0,0.0,0.56684494,0.5927719,0.0013808664,0.0,0.0,0.0,0.5837525,0.3438081,1.0891098,0.0,0.38669223,0.0,1.1260796,1.0622095,0.0,0.0,0.0,0.95063436,0.96016526,1.5390657,0.1832328,0.8186978,0.0
"['Belgium_in_fiction', 'Paramount_Pictures_films', '2010s_war_films', 'Cinema_of_Belgium', '2010_films', 'Australian_war_drama_films']",0.6206635,0.0,0.4169068,0.29440415,0.5851931,0.0,0.3916504,0.40478268,0.0,0.29161093,0.68273133,0.53157026,0.20120679,0.0,0.0,0.0,0.60521305,0.0,0.3978695,0.0,0.0,0.4929057,0.48157483,0.0,0.157869,0.72964877,0.21586405,0.13365257,0.0,0.0,0.42385942,0.31133813,0.0,0.0,0.53866935,0.40906292,0.0,0.0,0.23219958,0.0,0.46955326,0.056604993,0.47828642,0.0,0.0,0.0,0.58702624,0.42908522,0.6145648,0.40244088,0.5288891,0.0,0.44362676,0.6720196,0.8635727,0.78568757,0.0,0.34995878,0.0,0.9718666,0.14143892,0.11589768,0.36544198,0.38472882
['2010s_English-language_films'],0.0,1.1620361,1.7807046,1.1314324,0.0,2.1855686,0.0,0.0,1.5527155,0.0,0.0,0.0,0.4374939,1.5268844,1.3544353,2.6970348,0.0,2.0808072,0.0,1.0764806,0.89779854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0380638,1.3859315,0.0,0.0,0.05840745,0.32536408,0.0,0.0,2.043903,0.0,0.94201165,1.4699752,0.0,0.0,0.0,1.2304326,2.5144453,2.2562413,0.0,0.0,0.0,0.0,0.0,2.6311178,0.0,0.0,0.0,0.0,1.5797778,0.0,0.65747094,0.0,2.272525,2.1943552,1.7784823,0.0
['American_films'],0.6510309,0.0,0.4630154,0.2570028,0.7110152,0.0,0.25665423,0.3096063,0.0,0.09502454,0.74315995,0.30838987,0.18594627,0.0,0.0,0.14072439,0.37961766,0.0,0.5673468,0.44365257,0.0,0.34323654,0.31622475,0.23131123,0.19587941,0.8381067,0.3793957,0.0,0.0,0.0,0.23391104,0.24912365,0.0,0.0,0.6490049,0.33555147,0.0,0.0,0.43171635,0.0,0.39843544,0.24532363,0.65304595,0.0,0.0,0.0,0.32510278,0.414648,0.50725704,0.5619218,0.37487394,0.0,0.23361488,0.97895724,0.90286934,0.39987713,0.0,0.23650488,0.19213496,1.1535747,0.7561215,0.06216177,0.4289285,0.22032732
"['American_teen_LGBT-related_films', 'Features_based_on_short_films', 'Films_about_mass_murder', 'Films_with_screenplays_by_Gus_Van_Sant', '2000s_English-language_films', 'American_crime_drama_films', 'American_nonlinear_narrative_films', 'Films_shot_in_Portland,_Oregon', 'American_teen_drama_films']",0.6802128,0.0,0.60913616,0.06896567,0.55261844,0.0,0.09502017,0.23984739,0.0,0.0,0.8475772,0.06711468,0.28410268,0.0,0.0,0.37264872,0.0,0.0,0.8263187,1.1328439,0.0,0.060994543,0.037433825,0.7119297,0.2670085,0.81332463,0.53061473,0.0,0.0,0.0,0.022482231,0.060775824,0.0,0.0,0.70907366,0.06976891,0.0,0.0,0.8111757,0.0,0.0684363,0.495774,0.7273754,0.0,0.0,0.0,0.0,0.5046266,0.4116653,0.8850891,0.0,0.2813098,0.0,1.1625425,1.0323541,0.0,0.0,0.055046476,0.61135805,1.1220837,1.3178946,0.119151674,0.679018,0.0
"['Universal_Pictures', 'Films_directed_by_Ed_Solomon']",0.50155956,0.0,0.45523205,0.12792167,0.4675021,0.0,0.12442575,0.09138836,0.0,0.02295891,0.5292261,0.0091877,0.14747593,0.0,0.0,0.20651776,0.0,0.0,0.44866544,0.44048765,0.0,0.0929074,0.07841804,0.31406727,0.19413275,0.59817845,0.32024682,0.0,0.0226306,0.0,0.012970748,0.0829361,0.0,0.0,0.4513701,0.11131082,0.0,0.0,0.45071793,0.0,0.157704,0.36882094,0.52513134,0.0,0.028389104,0.0,0.08306658,0.2355053,0.24689388,0.46499124,0.012620608,0.19605532,0.06856715,0.68714833,0.63992983,0.0,0.0,0.010684717,0.047855604,0.73596996,0.73019576,0.108449906,0.38371596,0.05960737
['1953_romantic_drama_films'],0.37414682,0.09193307,0.39950874,0.0,0.047695883,0.0,0.0,0.29599535,0.041722536,0.0,0.7451624,0.0,0.32419765,0.0,0.0583561,0.4334498,0.0,0.0,0.6259723,1.4132205,0.07565066,0.0,0.0,1.0259198,0.3271823,0.4421925,0.3516626,0.0,0.0,0.048869375,0.0,0.0,0.0,0.011666084,0.5157849,0.0,0.0,0.0,1.1275939,0.10579933,0.0,0.2534908,0.22294334,0.039274056,0.0,0.0,0.0,0.50787055,0.16282687,0.8505847,0.0,0.22127034,0.0,0.69345963,0.7538979,0.0,0.0,0.0,0.966329,0.53316486,1.1450224,0.115563445,0.64285946,0.0
['Works_about_actors'],0.39338362,0.031237388,0.45441467,0.023551982,0.31872538,0.044373002,0.033285,0.032094657,0.0340992,0.0,0.49243054,0.0,0.20346767,0.018569872,0.0,0.3513182,0.0,0.07740084,0.44164148,0.68783975,0.002219412,0.0,0.0,0.46993878,0.18342191,0.4711523,0.2759244,0.0,0.13169873,0.0,0.0,0.0,0.0,0.073210135,0.41261488,0.0,0.14037941,0.0,0.51881576,0.0,0.0,0.4124152,0.44601476,0.087278284,0.13846532,0.0,0.0,0.19661687,0.11528987,0.44298723,0.0,0.3375275,0.0,0.6059516,0.5471896,0.0,0.055146206,0.0,0.18980472,0.56838244,0.9012475,0.13908572,0.44378102,0.0
['Independent_films_by_country'],0.7144346,0.0,0.039445292,0.34404954,0.82797813,0.0,0.6052009,0.59320974,0.0,0.4668196,0.9178184,0.5346645,0.3966483,0.0,0.0,0.0,0.8848005,0.0,0.48711705,0.0,0.0,0.83327025,0.7978319,0.0,0.36994603,0.8911477,0.17329383,0.23732468,0.0,0.0,0.50900775,0.5468038,0.0,0.0,0.8280694,0.7514009,0.0,0.031894337,0.08915599,0.0,0.8562632,0.15209377,0.47560054,0.0,0.0,0.0,0.78236043,0.5589152,0.83126146,0.27384937,0.8289159,0.0,0.6546056,0.69914716,0.98294026,1.0091751,0.0,0.6519289,0.0,1.1579795,0.0,0.0,0.04276883,0.61577725
"['Best_Musical_or_Comedy_Picture_Golden_Globe_winners', 'American_musical_films', 'Awards_for_best_film', '1980s_musical_drama_films', 'Films_featuring_a_Best_Musical_or_Comedy_Actress_Golden_Globe_winning_performance']",0.0,1.3464245,1.8963269,1.2266569,0.0,2.433417,0.0,0.0,1.55809,0.0,0.0,0.0,0.43911347,1.6352122,1.3140076,2.79493,0.0,2.1148517,0.0,1.2009355,1.020588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0513964,1.5421538,0.0,0.0,0.026738077,0.36602223,0.0,0.0,2.1310987,0.0,0.8366312,1.4109948,0.0,0.0,0.0,1.2965784,2.5140178,2.2287016,0.0,0.0,0.0,0.0,0.0,2.7179613,0.0,0.0,0.0,0.0,1.5148294,0.0,0.61565197,0.0,2.415611,2.2421482,1.7565652,0.0
"['Cultural_depictions_of_Harry_S._Truman', 'American_documentary_films', '1947_films', 'Films_set_in_1945', '1947_documentary_films', 'Cultural_depictions_of_Albert_Einstein', '1947_drama_films', 'American_docudrama_films', 'J._Robert_Oppenheimer', 'American_war_films', 'American_aviation_films']",0.71293736,0.0,0.4046953,0.19044141,0.74527436,0.0,0.32347238,0.4540798,0.0,0.14827965,0.977127,0.38786975,0.32444108,0.0,0.0,0.1552333,0.42175934,0.0,0.8207826,0.852929,0.0,0.48160645,0.40301228,0.47506526,0.35184044,1.0061337,0.5041498,0.0,0.0,0.0,0.30597976,0.37677896,0.0,0.0,0.90792733,0.36176538,0.0,0.0,0.5960528,0.0,0.48554608,0.33660814,0.71906173,0.0,0.0,0.0,0.18571621,0.60690874,0.69492245,0.73160535,0.47241914,0.0,0.2289052,1.2665217,1.1765578,0.45040095,0.0,0.39932123,0.53671247,1.3983382,0.97647464,0.0,0.52644277,0.26562822
"['Films_directed_by_Carl_Gottlieb', '1980s_fantasy-comedy_films']",0.13517612,0.28895524,0.86915106,0.05341944,0.0,0.5844716,0.0,0.0,0.30983818,0.0,0.0,0.0,0.0,0.52235144,0.2807436,0.57623327,0.0,0.713975,0.047778256,0.4057608,0.1679058,0.0,0.0,0.21189912,0.0,0.14359535,0.22103402,0.0,0.56722355,0.29820812,0.0,0.0,0.0,0.3178761,0.0,0.0,0.52814376,0.0,0.50409883,0.20858973,0.0,0.28555337,0.2823436,0.40591237,0.72567284,0.4275398,0.0,0.0,0.0,0.1435391,0.0,0.8853261,0.0,0.2592735,0.12694353,0.0,0.52432317,0.0,0.0,0.13814832,1.0990653,0.64715695,0.7002862,0.0
"['Films_set_in_1986', 'Toho_films', 'Films_about_physicians']",0.6071252,0.0,0.6746621,0.0,0.38793722,0.0,0.0,0.21092664,0.0,0.0,0.81852615,0.0,0.297143,0.0,0.0,0.46693292,0.0,0.0,0.82505417,1.3379537,0.023976004,0.0,0.0,0.86122775,0.25288102,0.7140233,0.5549808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6257056,0.0,0.0,0.0,0.9545693,0.0,0.0,0.51096594,0.6305669,0.0,0.0,0.0,0.0,0.4884592,0.3270742,0.9277628,0.0,0.4008142,0.0,1.085753,0.9727923,0.0,0.0,0.0,0.77273023,0.96386105,1.4361492,0.18467954,0.77318025,0.0
['2000s_drama_films'],0.3293963,0.0665886,0.48370275,0.0,0.16246027,0.0,0.0,0.16074929,0.0,0.0,0.6209377,0.0,0.28201532,0.0,0.01689269,0.3953291,0.0,0.0,0.5859196,1.1608307,0.046053365,0.0,0.0,0.7836227,0.19757307,0.4690174,0.36986163,0.0,0.0,0.02245159,0.0,0.0,0.0,0.03265682,0.4779627,0.0,0.0,0.0,0.80472356,0.035298433,0.0,0.34605643,0.33535826,0.07221609,0.0,0.0,0.0,0.39522916,0.15853992,0.670436,0.0,0.3310081,0.0,0.7341239,0.70040864,0.0,0.010514492,0.0,0.71484715,0.5971046,1.1169834,0.15508413,0.6206929,0.0
